subdistrict_id,subdistrict_url,street_url,cutsheet_url
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/18618/No-7-Highway-Lake-Echo,https://www.viewpoint.ca/cutsheet/202516367/5/Parcel-A-7-Highway-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/18634/No-7-Highway-Porters-Lake,https://www.viewpoint.ca/cutsheet/202516367/5/Parcel-A-7-Highway-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/22113/Robina-Drive-Lake-Echo,https://www.viewpoint.ca/cutsheet/202606390/1/11-Robina-Drive-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/25244/Theresa-Court-Lake-Echo,https://www.viewpoint.ca/cutsheet/202508813/1/47-Theresa-Court-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/26239/Walker-Street-East-Preston,https://www.viewpoint.ca/cutsheet/202603774/5/Lot-KL-2-Walker-Street-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/26239/Walker-Street-East-Preston,https://www.viewpoint.ca/cutsheet/202603773/5/Lot-KL-3-Walker-Street-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/2772/Breezy-Lane-Lake-Echo,https://www.viewpoint.ca/cutsheet/202524156/1/15-Breezy-Lane-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/2772/Breezy-Lane-Lake-Echo,https://www.viewpoint.ca/cutsheet/202524156/1/15-Breezy-Lane-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/27884/Bashful-Avenue-Lake-Echo,https://www.viewpoint.ca/cutsheet/202604667/1/11-Snow-White-Drive-Lake-Echo
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/3007/Brooks-Drive-East-Preston,https://www.viewpoint.ca/cutsheet/202601784/5/352-Brooks-Drive-East-Preston
102,https://www.viewpoint.ca/forsale/subdistrict/102,https://www.viewpoint.ca/forsale/street/102/3187/Bumpy-Lane-Lake-Echo,https://www.viewpoint.ca/cutsheet/202602774/1/30-Bumpy-Lane-Lake-Echo
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/11267/Highway-7-Porters-Lake,https://www.viewpoint.ca/cutsheet/202524792/2/4182-Highway-7-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/14195/Long-Point-Unknown-Lawrencetown,https://www.viewpoint.ca/cutsheet/202606299/5/Long-Pt-Lawrencetown-Seaforth
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/14198/Long-Point-Unknown-Seaforth,https://www.viewpoint.ca/cutsheet/202606300/5/Long-Pt-Seaforth-Ns-Seaforth
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/16437/Millside-Drive-Porters-Lake,https://www.viewpoint.ca/cutsheet/202605740/1/31-Millside-Drive-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/16814/Mosher-Road-Conrod-Settlement,https://www.viewpoint.ca/cutsheet/202526638/5/Mosher-Road-Conrod-Settlement
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17099/Myra-Road-Porters-Lake,https://www.viewpoint.ca/cutsheet/202505298/5/821-Myra-Road-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17099/Myra-Road-Porters-Lake,https://www.viewpoint.ca/cutsheet/202508174/5/183-Myra-Road-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17099/Myra-Road-Porters-Lake,https://www.viewpoint.ca/cutsheet/202508174/5/183-Myra-Road-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17099/Myra-Road-Porters-Lake,https://www.viewpoint.ca/cutsheet/202508174/5/183-Myra-Road-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17099/Myra-Road-Porters-Lake,https://www.viewpoint.ca/cutsheet/202508174/5/183-Myra-Road-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17099/Myra-Road-Porters-Lake,https://www.viewpoint.ca/cutsheet/202605300/1/570-Myra-Road-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17883/No-207-Highway-Grand-Desert,https://www.viewpoint.ca/cutsheet/202520503/5/Goldenrod-Lane-Grand-Desert
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17883/No-207-Highway-Grand-Desert,https://www.viewpoint.ca/cutsheet/202520503/5/Goldenrod-Lane-Grand-Desert
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17886/No-207-Highway-Seaforth,https://www.viewpoint.ca/cutsheet/202601270/5/Lot-Highway-207-Seaforth
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17887/No-207-Highway-Three-Fathom-Harbour,https://www.viewpoint.ca/cutsheet/202601270/5/Lot-Highway-207-Seaforth
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/17887/No-207-Highway-Three-Fathom-Harbour,https://www.viewpoint.ca/cutsheet/202601270/5/Lot-Highway-207-Seaforth
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/1841/Bellefontaine-Road-West-Chezzetcook,https://www.viewpoint.ca/cutsheet/202600325/1/653-Bellefontaine-Road-West-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/18918/Norwood-Court-Porters-Lake,https://www.viewpoint.ca/cutsheet/202605543/1/34-Norwood-Court-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/19410/Old-Guysborough-Road-Devon,https://www.viewpoint.ca/cutsheet/202604881/1/105-Old-Guysborough-Road-Devon
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/19440/Old-Harvey-Lane-West-Chezzetcook,https://www.viewpoint.ca/cutsheet/202524420/5/0-Deerfoot-Ridge-West-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/19528/Old-Minesville-Road-Middle-Porters-Lake,https://www.viewpoint.ca/cutsheet/202524148/5/Old-Minesville-Road-Middle-Porters-Lake
