cutsheet_url,pid,class_id,listing_id,listing_class_id,address,list_price,bedrooms,bathrooms,building_sqft,lot_size_sqft,property_type,style,building_style,building_dimensions,age,bathrooms_fh,total_living_area,prov_parcel_size,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,zoning,mls_zoning,polling_district,waste_collection,by_law_area,assessment_current,tax_expense,tax_rate,aan,views,unique_users,historical_cutsheet_urls,scrape_error
https://www.viewpoint.ca/cutsheet/202601503/1/811-French-Cross-Road-Morden,55099923,1,202601503,1,"811 French Cross Road, Morden",229900,1,1,628,6351,Cottage & Recreational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,178600.00,1523,0.853,02546019,21,14,https://www.viewpoint.ca/cutsheet/202601495/1/811-French-Cross-Road-Morden,
https://www.viewpoint.ca/cutsheet/202602044/5/Fuller-Road-Bishopville,55341895,5,202602044,5,"Fuller Road, Bishopville",117000,,,,862052,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202603922/3/52-54-Gaspereau-Avenue-Wolfville,55539654,3,202603922,3,"52 & 54 Gaspereau Avenue, Wolfville",950000,8,,,17013,Duplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202529140/5/110-Gaspereau-Avenue-Wolfville,55530794,5,202529140,5,"110 Gaspereau Avenue, Wolfville",99180,,,,9189,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202605937/1/2-Golden-Eagle-Drive-North-Kentville,55497234,1,202605937,1,"2 Golden Eagle Drive, North Kentville",629900,5,1,2858,22437,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,536500.00,4576,0.853,10165717,40,31,https://www.viewpoint.ca/cutsheet/202514373/1/2-Golden-Eagle-Drive-North-Kentville|https://www.viewpoint.ca/cutsheet/202510395/1/2-Golden-Eagle-Drive-Kentville|https://www.viewpoint.ca/cutsheet/202417674/1/2-Golden-Eagle-Drive-Kentville,
https://www.viewpoint.ca/cutsheet/202605296/1/Lot-5-Unit-2-Ashlee-Drive-Coldbrook,55551501,1,202605296,1,"Lot 5 Unit 2 Ashlee Drive, Coldbrook",474900,3,2,1380,10352,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,37500.00,320,0.853,11073832,7,1,https://www.viewpoint.ca/cutsheet/202605293/1/Lot-5-Unit-1-Ashlee-Drive-Coldbrook,
https://www.viewpoint.ca/cutsheet/202602572/5/Gospel-Road-Arlington,55541775,5,202602572,5,"Unit 2023  Gospel Road, Arlington",219900,,,,129373,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202606494/1/1317-Gospel-Road-Glenmont,55016125,1,202606494,1,"1317 Gospel Road, Glenmont",439900,3,1,1118,707850,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,395400.00,3373,0.853,01577042,273,236,https://www.viewpoint.ca/cutsheet/202606492/4/1317-Gospel-Road-Glenmont,
https://www.viewpoint.ca/cutsheet/202404211/5/Acreage-Gospel-Road-Glenmont,55002885,5,202404211,5,"Acreage Gospel Road, Glenmont",299900,,,,5227200,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202604910/5/850-Gospel-Road-West-Glenmont,55013593,5,202604910,5,"850 Gospel Road, West Glenmont",275000,,,,8407000,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202524091/1/1999-Grand-Pre-Road-Grand-Pr,55541775,1,202524091,1,"1999 Grand Pre Road, Grand Pré",1375000,5,3,5046,131987,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,532400.00,4541,0.853,10910668,38,30,https://www.viewpoint.ca/cutsheet/202425780/1/18-Leaside-Court-Port-Williams|https://www.viewpoint.ca/cutsheet/202210370/1/18-Leaside-Court-Port-Williams|https://www.viewpoint.ca/cutsheet/202113996/1/18-Leaside-Court-Port-Williams,
https://www.viewpoint.ca/cutsheet/202518959/5/Grand-Pre-Road-Wallbrook,55542534,5,202518959,5,"Unit 8  Grand Pre Road, Wallbrook",112000,,,,97506,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202419923/1/1155-Grand-Pre-Road-Wallbrook,55220404,1,202419923,1,"1155 Grand Pre Road, Wallbrook",3950000,5,1,6726,7623001,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,992000.00,7010,0.2843333333333333,03414787,21,15,https://www.viewpoint.ca/cutsheet/202419925/4/1155-Grand-Pre-Road-Wallbrook|https://www.viewpoint.ca/cutsheet/202207542/1/1155-Grand-Pre-Road-Wallbrook|https://www.viewpoint.ca/cutsheet/202207929/4/1155-Grand-Pre-Road-Wallbrook,
https://www.viewpoint.ca/cutsheet/202603428/5/Grand-Pre-Road-Wallbrook,55229900,5,202603428,5,"Grand Pre Road, Wallbrook",68000,,,,1742400,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202505644/5/Granite-Lane-Aylesford-Lake,55545677,5,202505644,5,"Unit 16  Granite Lane, Aylesford Lake",199999,,,,246588,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202603772/1/34-Gravenstein-Drive-Berwick,55475735,1,202603772,1,"34 Gravenstein Drive, Berwick",652000,5,1,2999,15381,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,586700.00,9258,1.578,09803084,23,11,https://www.viewpoint.ca/cutsheet/202506260/1/34-Gravenstein-Drive-Berwick,
https://www.viewpoint.ca/cutsheet/202606014/1/73-Gravenstein-Drive-Berwick,55445027,1,202606014,1,"73 Gravenstein Drive, Berwick",695000,4,1,3459,16675,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,488300.00,7705,1.578,09427635,26,19,,
https://www.viewpoint.ca/cutsheet/202529210/5/Lot-T-Greenfield-Road-Forest-Hill,55541775,5,202529210,5,"Lot T Greenfield Road, Forest Hill",349900,,,,144656,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202512250/5/Greenfield-Road-Greenfield,55550651,5,202512250,5,"Unit 1  Greenfield Road, Greenfield",72900,,,,91913,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202604557/5/Greenfield-Road-Greenfield,55557953,5,202604557,5,"Unit 7  Greenfield Road, Greenfield",95000,,,,307185,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202602339/5/Greenfield-Road-Greenfield,55557961,5,202602339,5,"Unit 8  Greenfield Road, Greenfield",110000,,,,345866,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202603165/5/Greenfield-Road-Greenfield,55541775,5,202603165,5,"Unit 9  Greenfield Road, Greenfield",130000,,,,440478,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202604074/5/Greenfield-Road-Greenfield,55557987,5,202604074,5,"Unit 10  Greenfield Road, Greenfield",130000,,,,539359,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
